name,interests,nationality,age,cleaned_name,Mission.Role,Hobby Category,Recategorized Hobby Category,Hobby Category (Recategorized)
Steven Nagel,amateur radio operations,American,67.0,Steven Nagel,pilot,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Steven Nagel,music,American,67.0,Steven Nagel,pilot,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Steven Nagel,sport flying,American,67.0,Steven Nagel,commander,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Steven Nagel,amateur radio operations,American,67.0,Steven Nagel,commander,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Steven Nagel,music,American,67.0,Steven Nagel,commander,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Steven Nagel,sport flying,American,67.0,Steven Nagel,commander,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Steven Nagel,amateur radio operations,American,67.0,Steven Nagel,commander,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Steven Nagel,music,American,67.0,Steven Nagel,commander,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Steven Swanson,Browncoat (fan of Joss Whedon's Serenity and Firefly),American,64.0,Steven Swanson,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Swanson,Browncoat (fan of Joss Whedon's Serenity and Firefly),American,64.0,Steven Swanson,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Swanson,Browncoat (fan of Joss Whedon's Serenity and Firefly),American,64.0,Steven Swanson,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Takao Doi,amateur astronomy,Japanese,71.0,Takao Doi,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Takao Doi,amateur astronomy,Japanese,71.0,Takao Doi,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Takuya Onishi,flying,Japanese,49.0,Takuya Onishi,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Takuya Onishi,playing the saxophone,Japanese,49.0,Takuya Onishi,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Takuya Onishi,movies,Japanese,49.0,Takuya Onishi,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Takuya Onishi,hiking,Japanese,49.0,Takuya Onishi,flight engineer,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,hunting,United States,93.0,Thomas Stafford,pilot,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,weight lifting,United States,93.0,Thomas Stafford,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Thomas Stafford,gliding,United States,93.0,Thomas Stafford,pilot,Other/Uncategorized,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Thomas Stafford,scuba diving,United States,93.0,Thomas Stafford,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Thomas Stafford,fishing,United States,93.0,Thomas Stafford,pilot,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,swimming,United States,93.0,Thomas Stafford,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Thomas Stafford,hunting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,weight lifting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Thomas Stafford,gliding,United States,93.0,Thomas Stafford,commander,Other/Uncategorized,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Thomas Stafford,scuba diving,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Thomas Stafford,fishing,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,swimming,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Thomas Stafford,hunting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,weight lifting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Thomas Stafford,gliding,United States,93.0,Thomas Stafford,commander,Other/Uncategorized,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Thomas Stafford,scuba diving,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Thomas Stafford,fishing,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,swimming,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Thomas Stafford,hunting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,weight lifting,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Thomas Stafford,gliding,United States,93.0,Thomas Stafford,commander,Other/Uncategorized,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Thomas Stafford,scuba diving,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Thomas Stafford,fishing,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Thomas Stafford,swimming,United States,93.0,Thomas Stafford,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Timothy Nigel Peake,climbing,England,53.0,Timothy Nigel Peake,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Timothy Nigel Peake,caving,England,53.0,Timothy Nigel Peake,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Timothy Nigel Peake,cross-country running,England,53.0,Timothy Nigel Peake,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Timothy Nigel Peake,triathlon,England,53.0,Timothy Nigel Peake,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Toyohiro Akiyama,organic farming,Japan,83.0,Toyohiro Akiyama,journalist,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Toyohiro Akiyama,environmental issues,Japan,83.0,Toyohiro Akiyama,journalist,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Umberto Guidoni,popularizing science,Italian,71.0,Umberto Guidoni,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Umberto Guidoni,organizes events related to space,Italian,71.0,Umberto Guidoni,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Umberto Guidoni,popularizing science,Italian,71.0,Umberto Guidoni,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Umberto Guidoni,organizes events related to space,Italian,71.0,Umberto Guidoni,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Valentina Tereshkova,Parachuting,Russia,88.0,Valentina Tereshkova,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valentina Tereshkova,Skydiving,Russia,88.0,Valentina Tereshkova,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valeri Tokarev,nature,Russia,72.0,Valeri Tokarev,flight engineer,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Valeri Tokarev,automobiles,Russia,72.0,Valeri Tokarev,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valeri Tokarev,airplanes,Russia,72.0,Valeri Tokarev,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Valeri Tokarev,sports,Russia,72.0,Valeri Tokarev,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Valeri Tokarev,nature,Russia,72.0,Valeri Tokarev,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Valeri Tokarev,automobiles,Russia,72.0,Valeri Tokarev,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valeri Tokarev,airplanes,Russia,72.0,Valeri Tokarev,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Valeri Tokarev,sports,Russia,72.0,Valeri Tokarev,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Valery Korzun,tennis,Russia,72.0,Valery Korzun,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Valery Korzun,badminton,Russia,72.0,Valery Korzun,commander,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Korzun,theater,Russia,72.0,Valery Korzun,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Valery Korzun,tennis,Russia,72.0,Valery Korzun,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Valery Korzun,badminton,Russia,72.0,Valery Korzun,commander,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Korzun,theater,Russia,72.0,Valery Korzun,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Valery Ryumin,tennis,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Valery Ryumin,angling,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,hunting,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Valery Ryumin,walking through forests,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,travel,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,tennis,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Valery Ryumin,angling,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,hunting,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Valery Ryumin,walking through forests,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,travel,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,tennis,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Valery Ryumin,angling,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Valery Ryumin,hunting,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Valery Ryumin,walking through forests,"Soviet , Russian",82.0,Valery Ryumin,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
